,Title,Subtitle,Location,Date,Link
766,Credit Suisse Group announces appointments to the Executive Board in line with its new strategy; new Board of Directors leadership appointments to enhance governance of subsidiary Boards,Ad hoc announcement pursuant to article 53 LR,Zurich,13.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/csg-announces-appointments-exb-new-bod-leadership-governance.html
767,Credit Suisse AG Announces the Exercise of its Right to Call its REML ETNs and its Right to Accelerate its FLGE and FEUL ETNs,"Credit Suisse AG (""Credit Suisse"") announced today that it has exercised its right to call its Credit Suisse X-Links® Monthly Pay 2xLeveraged Mortgage REIT ETNs (""REML"") and its right to accelerate, at its option, its Credit Suisse FI Large Cap Growth Enhanced ETNs (""FLGE"") and Credit Suisse FI Enhanced Europe 50 ETNs (""FEUL""). The call settlement date for REML is expected to be December 27, 2021, and the acceleration dates for FLGE and FEUL are expected to be December 23, 2021 and December 22, 2021, respectively. As of today, Credit Suisse will no longer issue new units of these ETNs.",New York,10.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-the-exercise-of-its-right-to-call-its-reml-etns.html
768,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On December 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
769,"A novel solution supports homeowners along the real-estate lifecycle: Credit Suisse, MoneyPark and PriceHubble enter strategic partnership",,Zurich,23.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/a-novel-solution-supports-homeowners-along-the-real-estate-lifec.html
770,Credit Suisse announces referral arrangement for Prime Services customers with BNP Paribas,"Credit Suisse is pleased to announce that it has signed a referral agreement with BNP Paribas to support its Prime Services and Derivatives Clearing customers in their selection of alternative providers for such services, in order to ensure a smooth migration of their business, in the context of the recently announced exit from Prime Services activities.",Zurich,08.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-referral-arrangement-prime-services-bnp-paribas.html
771,Credit Suisse finances The Nature Conservancy’s Blue Bond for marine conservation for Belize,,London and New York,05.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-finances-the-nature-conservancys-blue-bond-for-marine-conservation-for-belize.html
772,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On November 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,05.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
773,Credit Suisse Group announces settlements for legacy issues with regards to Mozambique and resolves the case on past observation activities,Ad hoc announcement pursuant to article 53 LR,Zurich,19.10.2021,https://www.credit-suisse.com/articles/media-releases/2021/10/en/finma-mozambique-observation.html
774,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On October 4, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,07.10.2021,https://www.credit-suisse.com/articles/media-releases/2020/10/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links-2.html
775,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On October 4, 2021, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,07.10.2021,https://www.credit-suisse.com/articles/media-releases/2020/10/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn-2.html
776,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On September 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.09.2021,https://www.credit-suisse.com/articles/media-releases/2021/09/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
777,Appointments to the Executive Board of Credit Suisse Group: Christine Graeff as Global Head of Human Resources and Rafael Lopez Lorenzo as Chief Compliance Officer,Credit Suisse Group AG today announced two internal appointments to the Executive Board of Credit Suisse Group.,Zurich,08.09.2021,https://www.credit-suisse.com/articles/media-releases/2021/09/en/csg-appoints-new-exb-members.html
778,Credit Suisse (Schweiz) AG has published its Interim Report 2021,Ad hoc announcement pursuant to article 53 LR,Zurich,20.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/credit-suisse-ch-interim-report-6m21.html
779,Proposed new appointments to the Board of Directors of Credit Suisse Group AG,Ad hoc announcement pursuant to article 53 LR,Zurich,13.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/bod-changes.html
780,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On August 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,06.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
781,Credit Suisse Partners with Girls Who Code for Summer Immersion Program to Help Build Pipeline of Future Female Engineers,"Number of student participants this year nearly doubles from inaugural class at the bank

Credit Suisse today announced that it is once again partnering with Girls Who Code, the international non-profit organization dedicated to closing the gender gap in technology, as a corporate partner for its signature Summer Immersion Program.",New York,02.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/cs-partners-with-girls-who-code-for-summer-immersion-program-to-help-build-pipeline-of-future-female-engineers.html
782,Credit Suisse Group publishes the report of the independent external investigation into Archegos Capital Management,Ad hoc announcement pursuant to article 53 LR,Zurich,29.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/archegos.html
783,Credit Suisse Group appoints David Wildermuth as Chief Risk Officer and a member of the Executive Board,Ad hoc announcement pursuant to article 53 LR,Zurich,27.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/csg-appoints-david-wildermuth-cro.html
784,Credit Suisse appoints Janice Hu as CEO of China,"Credit Suisse is pleased to announce that it has appointed Janice Hu as CEO of China, as the bank continues to expand its franchise and presence in mainland China. The appointment is with immediate effect.",Hong Kong,09.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-appoints-janice-hu-ceo-china.html
785,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On July 1, 2021, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,06.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn.html
786,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On July 1, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,06.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
787,Credit Suisse Group appoints Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board.,"Credit Suisse Group AG today announced the appointment of Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board of Credit Suisse Group, effective January 1, 2022.",Zurich,05.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/csg-appoints-joanne-hannaford-cto.html
788,Credit Suisse renames China securities joint venture,"Credit Suisse is pleased to announce that it has renamed its China securities joint venture as Credit Suisse Securities (China) Limited (CSS), marking another major step in the bank’s ongoing build-out of its China franchise. Credit Suisse became a majority shareholder in the securities joint venture in June 2020, following the completion of a capital injection.",Hong Kong,30.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-renames-china-securities-joint-venture.html
789,Publication of restated historical financial information,"Credit Suisse today published its historical financial information, which has been restated to reflect the updated divisional and reporting structures as announced on March 18, 2021.",Zurich,23.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/restated-financial-information-am.html
790,Global Wealth Report 2021,Credit Suisse Research Institute published its twelfth Global Wealth Report showing continued wealth growth,London,22.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/global-wealth-report-2021.html
791,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On June 7, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
792,Credit Suisse research shows global food inequality and waste costs up to US$13.6 trillion annually,,London,08.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-research-shows-global-food-inequality-and-waste-co.html
793,Credit Suisse Americas Foundation Makes a Commitment to Wake Tech,"Raleigh, NC, May 26, 2021 – Credit Suisse, one of the world's leading financial services providers, has announced a $250,000 commitment through its Credit Suisse Americas Foundation (CSAF) to support Wake Technical Community College (Wake Tech).",New York,26.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-americas-foundation-makes-a-commitment-to-wake-tech.html
794,Credit Suisse sees strong future for domestic Chinese consumer brands,"The policy of ""Dual Circulation"", which will guide China's economic development for years to come, has driven an upsurge in domestic demand for Chinese consumer brands, according to Credit Suisse Securities Research analysts presenting at the 8th annual China A- Shares Conference.",Hong Kong,25.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-sees-strong-future-for-domestic-chinese-consumer-brands.html
795,"Credit Suisse to hire 1,000+ staff in India IT in 2021",New hires reflect the bank's strategy to invest in a strong pool of world-class in-house local technology talent and nurturing leaders to support its global business operations,Pune,18.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-to-hire-1000-staff-india-it-in-2021.html
796,Series B of the mandatory convertible notes receive subscriptions for CHF 532 million by existing shareholders (59.7% take-up) – Balance of CHF 359 million purchased by selected group of investors as per initial commitment,,Zurich,06.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/mandatory-convertible-notes.html
797,Credit Suisse Group 1Q21 Financial Report,"Following the publication of its 1Q21 Earnings Release on April 22, 2021, Credit Suisse Group today published its 1Q21 Financial Report.",Zurich,06.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/1q21-financial-report.html
798,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On May 3, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,05.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
799,"Credit Suisse Americas Foundation Commits $600,000 to Braven","Credit Suisse, one of the world's leading financial services providers, announced a $600,000, two-year commitment through its Credit Suisse Americas Foundation (CSAF) to support Braven, a nonprofit organization dedicated to closing the education-to-employment gap in higher education. The grant will support Braven's New York City operations, which launched last year.",New York,04.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-americas-foundation-commits-usd-600k-to-braven.html
800,Changes to the Board of Directors of Credit Suisse Group,Andreas Gottschling has informed the Board that he will not stand for re-election at the Credit Suisse 2021 Annual General Meeting of Shareholders.,Zurich,30.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/changes-in-the-bod.html
801,Renato Costantini appointed new General Counsel of Credit Suisse (Switzerland) Ltd.,*Ad-hoc relevant for Credit Suisse (Schweiz) AG,Zurich,26.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/renato-costantini-generalcounsel-credit-suisse-switzerland-ltd.html
802,Determination of the conversion ratio for the two series of mandatory convertible notes whose placement was announced on April 22 as well as the subscription ratio of the rights in relation to Series B of the mandatory convertible notes,,Zurich,23.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/mandatory-convertible-notes-conversation-ratio.html
803,"Credit Suisse Group AG today announces that it has placed two series of mandatory convertible notes, convertible into a total of 203m shares",,Zurich,22.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/mandatory-convertible-notes.html
804,Credit Suisse Asset Management update on Supply Chain Finance Funds; next distribution to investors of USD 1.7 billion,"Since the four Supply Chain Finance Funds (SCFFs) were suspended on March 1, 2021, we have made progress on the wind-down of the funds.",Zurich,13.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/csam-supply-chain-finance-funds.html
805,Changes in the Executive Board of Credit Suisse (Schweiz) AG,*Ad-hoc relevant for Credit Suisse (Schweiz) AG,Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/changes-in-the-exb-credit-suisse-ch.html
806,Trading Update,,Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/trading-update.html
807,Board of Directors announces adjusted proposals for the 2021 Annual General Meeting of Shareholders as well as an update to the 2020 Compensation Report and changes to the Executive Board of Credit Suisse Group,"As a result of recent significant developments in connection with the US-based hedge fund and the Credit Suisse Asset Management managed supply chain finance funds, the Board of Directors today announces adjusted proposals for the 2021 Annual General Meeting. This includes the withdrawal of its proposal on discharge of the members of the Board of Directors and the Executive Board. Particularly following the significant US-based hedge fund matter, the Board of Directors is amending its proposal on the distribution of dividends and withdrawing its proposals on variable compensation of the Executive Board. Credit Suisse publishes an update to the 2020 Compensation Report, which can be found at www.credit-suisse.com/agm. Brian Chin, CEO of the Investment Bank and Lara Warner, Chief Risk and Compliance Officer will step down from their roles.",Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/bod-announcement.html
808,Trading Update,,Zurich,29.03.2021,https://www.credit-suisse.com/articles/media-releases/2021/03/en/trading-update-us-based-hedge-fund.html
809,Credit Suisse publishes agenda for the 2022 Annual General Meeting of Shareholders,Ad hoc announcement pursuant to article 53 LR,Zurich,30.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/agm-2022-invitation.html
810,Decision by a Court in Bermuda,,Zurich,29.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/decision-court-bermuda.html
811,Credit Suisse acts as Sole Conservation Bond Structurer on World Bank's 'Rhino Bond',,London,24.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/rhino-bond.html
812,Credit Suisse Group Announcement,Ad hoc announcement pursuant to article 53 LR,Zurich,23.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/update-on-trial-in-bermuda.html
813,Credit Suisse Group AG proposes new appointments to the Board of Directors,Ad hoc announcement pursuant to article 53 LR,Zurich,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/bod-changes.html
814,Credit Suisse celebrates the 25th year of the Asian Investment Conference as it explores the road ahead for the region over the next quarter century,"Celebrating its 25th anniversary, the Credit Suisse Asian Investment Conference (AIC) welcomes more than 3,000 attendees for a four-day conference commencing today. The attendees include over 2,000 representatives from the global investment community, who will connect virtually with senior executives from some 350 companies with a total market capitalization of over USD8 trillion, to explore what the next 25 years holds in store for the Asia Pacific (APAC) region.",Hong Kong,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-celebrates-25th-year-of-asian-investment-conference.html
815,Credit Suisse Group appoints Rob Cox as Group Head Corporate Communications,Credit Suisse Group today announced the appointment of Rob Cox as Group Head of Corporate Communications.,Zurich,15.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-appoints-head-corp-comms.html
816,Credit Suisse (Schweiz) AG has published its Annual Report 2021,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-ch-annual-report-2021.html
817,Credit Suisse publishes its 2021 Annual Report and Sustainability Report,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/ar-2021.html
818,Credit Suisse Group update on Russia,Credit Suisse Group today published details on its business exposure in Russia as part of its Annual Report disclosures and outlined its stance with respect to the impact of Russia’s invasion of Ukraine.,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-update-russia.html
819,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On March 4, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,04.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
820,Credit Suisse Group Statement,"In response to media reporting that Credit Suisse requested third parties to destroy documents linked to clients, Credit Suisse Group issued the following statement:",Zurich,03.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-statement-media.html
821,Credit Suisse trades more than USD 1 billion in derivatives linked to the Credit Suisse RavenPack Artificial Intelligence Index,"As of December 31, 2021, Credit Suisse has traded more than USD 1 billion in notional in derivatives linked to the Credit Suisse RavenPack Artificial Intelligence Index (Bloomberg ticker: CSRPAI5E Index).",New York,03.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-trades-more-than-usd-1-billion-in-derivatives-linked-to-the-credit-suisse-ravenpack-artificial-intelligence-index.html
822,Credit Suisse Group Statement,"In response to a consortium of media outlets publishing a series of articles, Credit Suisse Group issued the following statement:",Zurich,20.02.2022,https://www.credit-suisse.com/articles/media-releases/2022/02/en/csg-statement-media.html
823,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On February 4, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,04.02.2022,https://www.credit-suisse.com/articles/media-releases/2022/02/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
824,Credit Suisse Earns Recognition for Diversity and Inclusion from Human Rights Campaign Foundation and Bloomberg Gender-Equality Index,Credit Suisse today announced that it has been recognized for its deep commitment to diversity and inclusion by both the Human Rights Campaign Foundation and by the Bloomberg Gender-Equality Index.,New York,27.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-earns-recognition-for-diversity-and-inclusion.html
825,Credit Suisse Group Trading Update,Ad hoc announcement pursuant to article 53 LR,Zurich,25.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-trading-update.html
826,Credit Suisse Group appoints Axel P. Lehmann as new Chairman; António Horta-Osório has resigned,Ad hoc announcement pursuant to article 53 LR,Zurich,17.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/csg-bod-changes.html
827,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On January 3, 2022, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn.html
828,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On January 6, 2022, Credit Suisse announced expected coupon payments for the following ETNs:",New York,06.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
829,Credit Suisse Group AG announces completion of its 2021 share buyback program,,Zurich,03.01.2022,https://www.credit-suisse.com/articles/media-releases/2022/01/en/share-repurchase-program-completion.html
830,Credit Suisse Group announces appointments to the Executive Board in line with its new strategy; new Board of Directors leadership appointments to enhance governance of subsidiary Boards,Ad hoc announcement pursuant to article 53 LR,Zurich,13.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/csg-announces-appointments-exb-new-bod-leadership-governance.html
831,Credit Suisse AG Announces the Exercise of its Right to Call its REML ETNs and its Right to Accelerate its FLGE and FEUL ETNs,"Credit Suisse AG (""Credit Suisse"") announced today that it has exercised its right to call its Credit Suisse X-Links® Monthly Pay 2xLeveraged Mortgage REIT ETNs (""REML"") and its right to accelerate, at its option, its Credit Suisse FI Large Cap Growth Enhanced ETNs (""FLGE"") and Credit Suisse FI Enhanced Europe 50 ETNs (""FEUL""). The call settlement date for REML is expected to be December 27, 2021, and the acceleration dates for FLGE and FEUL are expected to be December 23, 2021 and December 22, 2021, respectively. As of today, Credit Suisse will no longer issue new units of these ETNs.",New York,10.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-the-exercise-of-its-right-to-call-its-reml-etns.html
832,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On December 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.12.2021,https://www.credit-suisse.com/articles/media-releases/2021/12/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
833,"A novel solution supports homeowners along the real-estate lifecycle: Credit Suisse, MoneyPark and PriceHubble enter strategic partnership",,Zurich,23.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/a-novel-solution-supports-homeowners-along-the-real-estate-lifec.html
834,Credit Suisse announces referral arrangement for Prime Services customers with BNP Paribas,"Credit Suisse is pleased to announce that it has signed a referral agreement with BNP Paribas to support its Prime Services and Derivatives Clearing customers in their selection of alternative providers for such services, in order to ensure a smooth migration of their business, in the context of the recently announced exit from Prime Services activities.",Zurich,08.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-referral-arrangement-prime-services-bnp-paribas.html
835,Credit Suisse finances The Nature Conservancy’s Blue Bond for marine conservation for Belize,,London and New York,05.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-finances-the-nature-conservancys-blue-bond-for-marine-conservation-for-belize.html
836,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On November 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,05.11.2021,https://www.credit-suisse.com/articles/media-releases/2021/11/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
837,Credit Suisse Group announces settlements for legacy issues with regards to Mozambique and resolves the case on past observation activities,Ad hoc announcement pursuant to article 53 LR,Zurich,19.10.2021,https://www.credit-suisse.com/articles/media-releases/2021/10/en/finma-mozambique-observation.html
838,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On October 4, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,07.10.2021,https://www.credit-suisse.com/articles/media-releases/2020/10/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links-2.html
839,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On October 4, 2021, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,07.10.2021,https://www.credit-suisse.com/articles/media-releases/2020/10/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn-2.html
840,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On September 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.09.2021,https://www.credit-suisse.com/articles/media-releases/2021/09/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
841,Appointments to the Executive Board of Credit Suisse Group: Christine Graeff as Global Head of Human Resources and Rafael Lopez Lorenzo as Chief Compliance Officer,Credit Suisse Group AG today announced two internal appointments to the Executive Board of Credit Suisse Group.,Zurich,08.09.2021,https://www.credit-suisse.com/articles/media-releases/2021/09/en/csg-appoints-new-exb-members.html
842,Credit Suisse (Schweiz) AG has published its Interim Report 2021,Ad hoc announcement pursuant to article 53 LR,Zurich,20.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/credit-suisse-ch-interim-report-6m21.html
843,Proposed new appointments to the Board of Directors of Credit Suisse Group AG,Ad hoc announcement pursuant to article 53 LR,Zurich,13.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/bod-changes.html
844,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On August 2, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,06.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
845,Credit Suisse Partners with Girls Who Code for Summer Immersion Program to Help Build Pipeline of Future Female Engineers,"Number of student participants this year nearly doubles from inaugural class at the bank

Credit Suisse today announced that it is once again partnering with Girls Who Code, the international non-profit organization dedicated to closing the gender gap in technology, as a corporate partner for its signature Summer Immersion Program.",New York,02.08.2021,https://www.credit-suisse.com/articles/media-releases/2021/08/en/cs-partners-with-girls-who-code-for-summer-immersion-program-to-help-build-pipeline-of-future-female-engineers.html
846,Credit Suisse Group publishes the report of the independent external investigation into Archegos Capital Management,Ad hoc announcement pursuant to article 53 LR,Zurich,29.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/archegos.html
847,Credit Suisse Group appoints David Wildermuth as Chief Risk Officer and a member of the Executive Board,Ad hoc announcement pursuant to article 53 LR,Zurich,27.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/csg-appoints-david-wildermuth-cro.html
848,Credit Suisse appoints Janice Hu as CEO of China,"Credit Suisse is pleased to announce that it has appointed Janice Hu as CEO of China, as the bank continues to expand its franchise and presence in mainland China. The appointment is with immediate effect.",Hong Kong,09.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-appoints-janice-hu-ceo-china.html
849,"Credit Suisse Announces Coupon Amount on its Credit Suisse S&P MLP Index ETN (ticker symbol ""MLPO"").","On July 1, 2021, Credit Suisse declared a Coupon Amount for the Credit Suisse S&P MLP Index ETN (the ""ETN"").",New York,06.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-announces-coupon-amount-on-its-credit-suisse-s-p-mlp-index-etn.html
850,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On July 1, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,06.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
851,Credit Suisse Group appoints Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board.,"Credit Suisse Group AG today announced the appointment of Joanne Hannaford as Chief Technology & Operations Officer and a member of the Executive Board of Credit Suisse Group, effective January 1, 2022.",Zurich,05.07.2021,https://www.credit-suisse.com/articles/media-releases/2021/07/en/csg-appoints-joanne-hannaford-cto.html
852,Credit Suisse renames China securities joint venture,"Credit Suisse is pleased to announce that it has renamed its China securities joint venture as Credit Suisse Securities (China) Limited (CSS), marking another major step in the bank’s ongoing build-out of its China franchise. Credit Suisse became a majority shareholder in the securities joint venture in June 2020, following the completion of a capital injection.",Hong Kong,30.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-renames-china-securities-joint-venture.html
853,Publication of restated historical financial information,"Credit Suisse today published its historical financial information, which has been restated to reflect the updated divisional and reporting structures as announced on March 18, 2021.",Zurich,23.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/restated-financial-information-am.html
